Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Lanzhou_Nanning	0.7230702878465279	0.6897096205862865	1.4127799084328143	2.101928644412028	2.209551770534154
Lanzhou_Nanchang	0.6787967223107969	0.7125936318283961	1.391390354139193	2.1721835924846173	2.1870647346642462
Lanzhou_Xiamen	0.7122653196490429	0.5841707120419636	1.2964360316910066	2.12999651069707	2.101293357584958
Lanzhou_Taibei	0.7242714815709564	0.6392995859459728	1.3635710675169292	2.038698736364234	2.115870940209333
Lanzhou_Hefei	0.5377820605849685	0.6709379389128958	1.2087199994978644	2.3202651043271207	1.9187348878213315
Lanzhou_Huhehaote	0.4018155208500302	0.49445497142862044	0.8962704922786506	2.2499906347870384	1.3985361302532644
Lanzhou_Haerbin	0.4105211705935775	0.726551034773417	1.1370722053669944	2.571015297525522	1.7820072443275892
Lanzhou_Tianjin	0.5015243881889309	0.5973124972895816	1.0988368854785124	2.2577952627288824	1.7296518850855507
Lanzhou_Taiyuan	0.5371899080173147	0.628054000573863	1.1652439085911777	2.343904486775434	1.8871758362261297
Lanzhou_Tunxi	0.665479079825686	0.705290740053968	1.370769819879654	2.1220263819017213	2.1174549040477553
Lanzhou_Pingyao	0.6407673357001156	0.337429268978176	0.9781966046782915	2.3324505191246128	1.8319873737700054
Lanzhou_Guangzhou	0.7457176873247083	0.6073748730644566	1.353092560389165	2.074651974112595	2.1544795452033414
Lanzhou_Jianou	0.6747413163581786	0.5689361623033475	1.2436774786615261	2.1093404173657415	1.9921952921642179
Lanzhou_Chengdu	0.5514559225565131	0.3335824248220573	0.8850383473785703	2.3876981767785495	1.6502927256839766
Lanzhou_Kunming	0.4833089181058371	0.531119587408825	1.0144285055146622	2.264437541157954	1.6255424455441176
Lanzhou_Hangzhou	0.6899650952796117	0.6503451026605628	1.3403101979401746	1.9810257138577798	2.0171836980738065
Lanzhou_Taoyuan	0.7409627372873673	0.8166632953306847	1.557626032618052	2.3609366975072508	2.566029413277854
Lanzhou_Meixian	0.6904582943360561	0.7474300454425865	1.4378883397786426	2.3028016197178753	2.337418523987298
Lanzhou_Shexian	0.6204014125198578	0.5754264098066184	1.1958278223264762	2.0371905434017963	1.8393023005051896
Lanzhou_Wuhan	0.5331627660533076	0.536121918575501	1.0692846846288084	2.3800052045483158	1.805052076653749
Lanzhou_Shantou	0.7449272458576969	0.5454293393315134	1.2903565851892103	2.06693860430012	2.085148221189754
Lanzhou_Jinan	0.27932976581338187	0.48812298932340314	0.767452755136785	2.2937945268741786	1.1288480773391845
Lanzhou_Haikou	0.8024412986284911	0.5424580260222841	1.3448993246507752	2.097966254262429	2.2259527915713786
Lanzhou_Wenzhou	0.724244336173765	0.5352219287072173	1.2594662648809822	2.029794618264481	2.0052891845812573
Lanzhou_Xiangtan	0.6956828968609292	0.6226298931038063	1.3183127899647356	2.1903489500475444	2.1464181958091766
Lanzhou_Fuzhou	0.7532912240752135	0.4496667910782019	1.2029580151534154	2.031608585343371	1.9800597091732228
Lanzhou_Suzhou	0.6544485176201366	0.6674206508552609	1.3218691684753976	2.1450412426480026	2.0712397123403017
Lanzhou_Xining	0.42260043423597654	0.7274021281386529	1.1500025623746295	2.5367227803401073	1.799422276646676
Lanzhou_Xian	0.46939454684403087	0.6701878506714558	1.1395823975154866	2.314624851859175	1.7566601341238253
Lanzhou_Guiyang	0.5642653033219963	0.5933519054055976	1.157617208727594	2.3163939616736475	1.900412646802619
Lanzhou_Zhengzhou	0.41801539021711037	0.4112541438958097	0.8292695341129201	2.2293109952800023	1.3431404495030745
Lanzhou_Yinchuan	0.28173139808856723	0.2030311520908153	0.4847625501793825	3.3655802396047108	1.1512207783739055
Lanzhou_Changsha	0.4768725094583094	0.5790552819618408	1.0559277914201501	2.286604297297628	1.6694740113523148
Lanzhou_Qingdao	0.3211673537440247	0.6038317140820229	0.9249990678260476	2.6843611470093522	1.4659608801602915
Lanzhou_Xianggang	0.737845338053332	0.6724011097460006	1.4102464477993326	2.1140800578192156	2.2322652246794275
Beijing_Nanjing	0.3659701267354062	0.4657688772238131	0.8317390039592193	2.2303077528708335	1.2819948882009111
Beijing_Nanning	0.6110359045239896	0.7304326660093505	1.34146857053334	2.040652261271287	1.9773444662941762
Beijing_Nanchang	0.5103899037830457	0.4116131190020612	0.9220030227851069	2.0984304800682674	1.4826308498195147
Beijing_Xiamen	0.5704217965833387	0.40225707121249277	0.9726788677958315	2.062783111955997	1.578913519896203
Beijing_Taibei	0.5832141556121921	0.5502540480223959	1.133468203634588	1.9810558027583025	1.7056338352487128
Beijing_Hefei	0.46819576776372523	0.5155050161563124	0.9837007839200376	2.2293538848691155	1.5592790698996515
Beijing_Huhehaote	0.5178046770141497	0.6297662051596815	1.1475708821738313	2.1653779993636846	1.7510090607337399
Beijing_Haerbin	0.07326511997399122	0.24995040445995728	0.3232155244339485	2.4567041561266287	0.4299411291991776
Beijing_Tianjin	0.19587251647389248	0.44763406666733896	0.6435065831412314	2.1772571243090177	0.8740988986164568
Beijing_Taiyuan	0.4378155801781761	0.7407504954301225	1.1785660756082987	2.2498904759329976	1.7257875994880807
Beijing_Tunxi	0.6036734415069062	0.5219241335537373	1.1255975750606435	2.0528798097321075	1.7611931532947613
Beijing_Pingyao	0.5448056557545269	0.6057865267275638	1.1505921824820908	2.236876442428134	1.8244494637864768
Beijing_Guangzhou	0.6352087344406039	0.7811387282102555	1.4163474626508594	2.01494159659077	2.0610472297524085
Beijing_Jianou	0.5553988027303564	0.5587285863198908	1.114127389050247	2.043851640018672	1.6938813401447363
Beijing_Chengdu	0.3521290102494498	0.6277983243017561	0.9799273345512058	2.2936114160246013	1.435445442123338
Beijing_Kunming	0.421888517086815	0.606730359344629	1.0286188764314441	2.1843843334969626	1.5282970265513334
Beijing_Hangzhou	0.6681192380090774	0.6561327620700083	1.3242520000790856	1.9246739454812871	1.9420444519408901
Beijing_Taoyuan	0.6536646436234995	0.7016022894158441	1.3552669330393436	2.2756925444636096	2.1891420454893042
Beijing_Meixian	0.554388085453366	0.5876274026816961	1.1420154881350622	2.2224869363021758	1.8197476802433765
Beijing_Shexian	0.5871784503609738	0.7370038883979954	1.3241823387589693	1.9766289876468661	1.8976378343030627
Beijing_Wuhan	0.277507951040677	0.6693477993025815	0.9468557503432584	2.286753915906769	1.3039401930401135
Beijing_Shantou	0.6226105080495854	0.6537098431807394	1.276320351230325	2.0072941600612144	1.9034722799814179
Beijing_Jinan	0.3472464075567972	0.5924521413363287	0.939698548893126	2.2106925781493088	1.3601071973111503
Beijing_Haikou	0.6866429569059634	0.6523946297598171	1.3390375866657807	2.0358451923641887	2.0502933924475535
Beijing_Wenzhou	0.674289901564802	0.6372514722897933	1.3115413738545953	1.971008414910255	1.9662825423630255
Beijing_Xiangtan	0.5463018462412819	0.502251477294348	1.04855332353563	2.116995088966552	1.6587698028805022
Beijing_Fuzhou	0.6244889969910223	0.5371027137258682	1.1615917107168905	1.973620232163618	1.7696068329509147
Beijing_Suzhou	0.673182783980242	0.4104574697008609	1.083640253681103	2.0745248966562597	1.8069919150682456
Beijing_Xining	0.4772707694433428	0.4369295082829768	0.9142002777263196	2.4280440125330744	1.5957639423869385
Beijing_Xian	0.2747764211219299	0.5634482101688859	0.8382246312908158	2.228344586568642	1.1757447606926439
Beijing_Guiyang	0.3820623018731449	0.6565922128835988	1.0386545147567436	2.2305100464642518	1.5087860155869062
Beijing_Zhengzhou	0.1138237896119537	0.6447579904731684	0.7585817800851221	2.152194616006515	0.8897289376494735
Beijing_Yinchuan	0.2424240219074343	0.5692737217242139	0.8116977436316481	3.144310676209282	1.3315301619773523
Beijing_Changsha	0.332768536393994	0.45326204163400896	0.786030578028003	2.2024694247841623	1.1861745685719565
Beijing_Qingdao	0.43603566115324077	0.47314483117408623	0.909180492327327	2.559205517877195	1.5890497011886908
Beijing_Xianggang	0.6171622499916413	0.723323604180349	1.3404858541719902	2.051229440595012	1.9892649809870624
Nanjing_Nanning	0.7082672888580546	0.7889397170390604	1.497207005897115	1.9813836850104865	2.192288967809019
Nanjing_Nanchang	0.4936145000969613	0.3161360978977285	0.8097505979946897	2.031354446338944	1.318842107447066
Nanjing_Xiamen	0.643629248282481	0.6587182466730253	1.3023474949555063	1.9993892050277045	1.945583617729114
Nanjing_Taibei	0.5924703441992218	0.6047508188791144	1.1972211630783363	1.9219460919767302	1.7434468815249171
Nanjing_Hefei	0.42912200388393384	0.34197977545488334	0.7711017793388172	2.1557890009608336	1.26707627149814
Nanjing_Huhehaote	0.5283167725494902	0.44540111827598616	0.9737178908254763	2.093154617705905	1.5512498103494319
