Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Nanchang_Chengdu	1.576036866359447	2.6589861751152073	4.235023041474655	2.0903487363534894	5.953452847156191
Kunming_Nanchang	2.2764976958525347	2.728110599078341	5.0046082949308754	2.0004689154798188	7.282173475792767
Hangzhou_Nanchang	1.7465437788018434	1.8294930875576036	3.576036866359447	1.771265699021312	4.9230861747883745
Taoyuan_Nanchang	1.6820276497695852	2.7972350230414746	4.47926267281106	2.0879731550440117	6.309263601802139
Meixian_Nanchang	1.4470046082949308	1.9170506912442395	3.3640552995391704	2.040769673900741	4.870053813847155
Nanchang_Shexian	1.8202764976958525	2.2534562211981566	4.073732718894009	1.8179378710228242	5.5626058020922375
Wuhan_Nanchang	1.6682027649769586	3.3179723502304146	4.986175115207374	2.084579465439721	6.795473578291148
Nanchang_Shantou	1.944700460829493	1.6221198156682028	3.5668202764976957	1.8532848889856708	5.226203793326973
Jinan_Nanchang	2.271889400921659	2.870967741935484	5.142857142857142	2.0226333396104907	7.466166988147336
Nanchang_Haikou	2.119815668202765	1.8847926267281105	4.0046082949308754	1.8785207194269644	5.86691028081292
Nanchang_Wenzhou	2.377880184331797	3.2211981566820276	5.599078341013825	1.8159487624284902	7.539306734622585
Nanchang_Xiangtan	1.7695852534562213	2.456221198156682	4.225806451612903	1.9417222194805959	5.892264204057829
Fuzhou_Nanchang	1.7465437788018434	2.3179723502304146	4.064516129032258	1.8206444699648632	5.497807622657525
Suzhou_Nanchang	1.728110599078341	1.3870967741935485	3.1152073732718897	1.9019076607336518	4.673803561175665
Xining_Nanchang	2.2580645161290325	2.078341013824885	4.336405529953917	2.2073303068060177	7.062635254999764
Xian_Nanchang	1.9539170506912442	2.1474654377880182	4.1013824884792625	2.0353405790747012	6.1243520992058675
Nanchang_Guiyang	1.6036866359447004	2.7419354838709675	4.345622119815668	2.0384313735069304	6.010940635854432
Nanchang_Zhengzhou	1.8248847926267282	2.8433179723502304	4.668202764976959	1.9718284744923775	6.44167776911973
