Lang_pair	Segment_distance	Tone_distance	Unweighted_total_distance	Weight	Weighted_total_distance
Beijing_Taibei	0.7675548559503705	0.7605649379246334	1.528119793875004	1.9810558027583025	2.281133939240428
Beijing_Hefei	0.7031706063522013	0.773847444052205	1.4770180504044061	2.2293538848691155	2.3414635670492565
Beijing_Huhehaote	0.7300668258043477	0.8764771008590576	1.6065439266634054	2.1653779993636846	2.4573477435210718
Beijing_Haerbin	0.1147249313613258	0.5400742275774674	0.6547991589387931	2.4567041561266287	0.8219194432641788
Beijing_Tianjin	0.28329000483071887	0.7540324922817495	1.0373224971124684	2.1772571243090177	1.3708276735449683
Beijing_Taiyuan	0.6309461348757691	0.9162496994749614	1.5471958343507306	2.2498904759329976	2.335809399158691
Beijing_Tunxi	0.805988658073274	0.7499220936335963	1.5559107517068704	2.0528798097321075	2.4045199366652956
Beijing_Pingyao	0.745585655894495	0.8877123756242401	1.633298031518735	2.236876442428134	2.555495365106965
Beijing_Guangzhou	0.837814268568078	0.9016783607592547	1.7394926293273327	2.01494159659077	2.589825180714346
Beijing_Jianou	0.7365020347248377	0.8062748138484808	1.5427768485733184	2.043851640018672	2.311575705397929
Beijing_Chengdu	0.5292594154124907	0.8099494015462702	1.3392088169587608	2.2936114160246013	2.0238648387748657
Beijing_Kunming	0.6722390006139455	0.8019122513590408	1.4741512519729862	2.1843843334969626	2.2703405926657982
Beijing_Hangzhou	0.8522501515815798	0.8652026691986618	1.7174528207802418	1.9246739454812871	2.5055063309802064
Beijing_Taoyuan	0.8596902631712128	0.9053286513454725	1.7650189145166852	2.2756925444636096	2.86171937379216
Beijing_Meixian	0.7507233843421953	0.7466095706515381	1.4973329549937335	2.2224869363021758	2.4150824851286243
Beijing_Shexian	0.765537855266142	0.9244545867839271	1.6899924420500692	1.9766289876468661	2.437638902643995
Beijing_Wuhan	0.4427704159261146	0.8392444652490737	1.2820148811751884	2.286753915906769	1.851751447715785
Beijing_Shantou	0.8062562921551055	0.8636092816658831	1.6698655738209887	2.0072941600612144	2.482002828421435
Beijing_Jinan	0.5542826214828178	0.825327738906625	1.3796103603894427	2.2106925781493088	2.050676216415833
Beijing_Haikou	0.8491211686240735	0.8347608250099955	1.683881993634069	2.0358451923641887	2.563440073887977
Beijing_Wenzhou	0.8482976380740401	0.8079793019564143	1.6562769400304544	1.971008414910255	2.4799810849488413
Beijing_Xiangtan	0.7062210990865031	0.8341482191383549	1.5403693182248581	2.116995088966552	2.329214817629043
Beijing_Fuzhou	0.8293661938109129	0.791450135029571	1.6208163288404838	1.973620232163618	2.4283040350073213
Beijing_Suzhou	0.8457282352601339	0.7143154697039931	1.560043704964127	2.0745248966562597	2.468799749556303
Beijing_Xining	0.6696232634754282	0.6668141634503392	1.3364374269257673	2.4280440125330744	2.29268891898471
Beijing_Xian	0.3924527527229986	0.811980025373982	1.2044327780969806	2.228344586568642	1.6864999923882378
Beijing_Guiyang	0.581021855089146	0.8112306034889414	1.3922524585780875	2.2305100464642518	2.1072056884805783
Beijing_Zhengzhou	0.1909306160800692	0.8920628748157996	1.0829934908958687	2.152194616006515	1.3029827187741314
Beijing_Yinchuan	0.42196082882445013	0.8109102474507468	1.2328710762751969	3.144310676209282	2.1376861864655825
